date,hour_of_day,location,victim_gender,victim_age,perpetrator_gender,perpetrator_age,weapon,injury,weather,temperature,previous_activity,economical_situation,education_level,crime_type,time_of_day,day_of_week,month,season,victim_age_group,perpetrator_age_group,weather_condition,economic_index,education_index
2022-01-31,1,Nesh,Female,21,Female,29,Other,None,Clear,39.20567816725916,Driving,High,Secondary,Kill,Morning,Monday,January,Spring,Adult,Child,Wet,59.4375801997404,87.49438381291448
2022-12-31,8,Arghistan,Male,5,Male,33,Knife,Fatal,Cloudy,8.615099394881607,Shopping,Medium,Primary,Theft,Evening,Saturday,December,Summer,Child,Adult,Dry,5.667612449687076,34.82582202667738
2023-01-16,20,Reag,Female,16,Female,16,Other,Minor,Snowy,15.701711273059026,Driving,Medium,None,Theft,Afternoon,Monday,January,Summer,Child,Teen,Dry,62.192980366719084,0.8856808170874308
2020-06-30,15,Panjwayi,Male,99,Female,17,Other,Minor,Snowy,20.986241762248806,Driving,High,None,Kill,Night,Tuesday,June,Spring,Teen,Senior,Wet,20.466155995370418,61.55885203076177
2022-12-16,22,Center,Female,93,Female,64,Other,None,Snowy,28.351503227165615,Driving,Low,Secondary,Kill,Night,Friday,December,Winter,Senior,Teen,Dry,58.614583435531706,25.13552977096979
2021-05-03,18,Spin Boldak,Male,42,Male,90,None,None,Cloudy,11.659251315672563,Working,High,Tertiary,Kill,Morning,Monday,May,Spring,Senior,Child,Dry,24.046942095653044,63.21960459449756
2021-10-11,8,Reag,Male,26,Female,33,Knife,Severe,Clear,26.01124416881928,Shopping,Low,Tertiary,Kill,Night,Monday,October,Spring,Teen,Child,Wet,2.317036611798151,81.30116872231984
2023-12-01,3,Maywand,Male,23,Male,12,Gun,Minor,Snowy,32.79085319412335,Walking,Low,Tertiary,Kill,Evening,Friday,December,Fall,Senior,Teen,Wet,69.87470015974844,17.537916144453636
2020-08-11,6,Maywand,Female,17,Male,32,None,None,Cloudy,37.715361990639956,Working,Low,Secondary,Theft,Evening,Tuesday,August,Summer,Adult,Child,Wet,1.0320317181615635,94.89947539670513
2021-12-23,23,Kharkrez,Male,38,Male,16,None,Fatal,Clear,4.776936642761745,Walking,Low,Primary,Theft,Afternoon,Thursday,December,Fall,Teen,Adult,Dry,3.35697018558867,84.38416559358302
2021-06-05,23,Reag,Male,19,Female,27,Knife,None,Snowy,13.035882057369015,Driving,Medium,Secondary,Kill,Afternoon,Saturday,June,Summer,Adult,Senior,Dry,59.93101111350854,83.91315945942081
2021-10-08,14,Daman,Male,72,Male,41,Gun,None,Snowy,-4.588035956179817,Driving,Medium,Secondary,Theft,Morning,Friday,October,Winter,Teen,Senior,Dry,82.55359879687376,23.860833117397984
2022-09-24,13,Arghistan,Female,46,Male,15,Gun,Fatal,Rainy,-8.432426000354978,Walking,Low,None,Theft,Morning,Saturday,September,Fall,Teen,Adult,Dry,87.17718726006575,25.780100560850038
2021-03-11,21,Center,Female,83,Female,12,Gun,Severe,Cloudy,28.297690848215915,Working,Medium,Secondary,Kill,Night,Thursday,March,Fall,Senior,Senior,Wet,60.6587306727062,87.33294855853285
2021-01-21,5,Daman,Male,9,Male,52,Gun,Fatal,Rainy,26.584307529359542,Shopping,High,Primary,Kill,Evening,Thursday,January,Fall,Teen,Senior,Dry,79.3326827552801,74.29937992111435
2020-10-20,14,Spin Boldak,Male,68,Female,69,Knife,Minor,Snowy,23.969156462876562,Shopping,Medium,None,Kill,Night,Tuesday,October,Spring,Child,Senior,Dry,38.5867103711506,28.96820193475501
2020-04-30,16,Daman,Male,88,Female,38,Gun,Fatal,Snowy,35.072357120426396,Walking,Medium,Secondary,Kill,Afternoon,Thursday,April,Fall,Senior,Child,Wet,96.77637017217829,9.286506684109796
2023-10-11,20,Zhari,Male,39,Female,52,Knife,Minor,Clear,5.370541901881712,Driving,Low,Tertiary,Kill,Afternoon,Wednesday,October,Winter,Child,Senior,Wet,75.39994287429116,73.82924335313525
2021-08-11,5,Maruf,Female,33,Male,50,Other,Minor,Cloudy,32.176975756432995,Walking,High,None,Theft,Afternoon,Wednesday,August,Winter,Adult,Teen,Dry,40.487657166401355,67.84363272232386
2020-06-16,10,Maywand,Female,77,Female,36,Knife,Fatal,Snowy,37.782627766512185,Shopping,Low,Primary,Theft,Afternoon,Tuesday,June,Winter,Child,Child,Dry,84.15459920430337,49.45853820565136
2020-05-13,21,Daman,Male,20,Male,51,Other,Fatal,Snowy,13.395547558236867,Walking,Low,None,Kill,Night,Wednesday,May,Winter,Senior,Adult,Wet,98.11230062513818,16.055205647746927
2022-01-10,7,Maruf,Female,68,Female,53,None,Fatal,Snowy,38.51196691743821,Driving,Low,Primary,Kill,Afternoon,Monday,January,Spring,Teen,Child,Wet,62.96794197482001,21.112523822538087
2022-12-06,18,Zhari,Female,91,Male,16,Gun,Fatal,Cloudy,36.31110165811657,Driving,Medium,Primary,Theft,Morning,Tuesday,December,Fall,Senior,Teen,Dry,82.59403384369973,80.21535502488581
2022-11-10,17,Spin Boldak,Female,98,Male,64,None,Severe,Clear,34.50786306176218,Walking,High,Primary,Kill,Morning,Thursday,November,Spring,Teen,Teen,Dry,83.56975302137924,47.81980502107829
2020-04-09,17,Reag,Female,22,Female,36,Other,None,Clear,-6.281948575529719,Working,High,Tertiary,Theft,Evening,Thursday,April,Fall,Senior,Child,Dry,14.941329072539332,84.59164099704756
2020-07-31,12,Arghistan,Female,74,Female,72,Gun,Severe,Rainy,5.445710322789935,Working,High,Secondary,Kill,Night,Friday,July,Spring,Senior,Senior,Dry,61.954554425583865,24.926531783185435
2023-10-29,19,Nesh,Male,55,Male,70,Gun,Minor,Rainy,30.342510293242547,Walking,Low,None,Kill,Afternoon,Sunday,October,Summer,Senior,Senior,Wet,63.848262110775536,7.592007307879822
2021-05-22,3,Shah Wali Kot,Female,29,Male,13,None,Severe,Cloudy,28.96790927947565,Driving,Low,Primary,Theft,Morning,Saturday,May,Spring,Child,Teen,Dry,13.721172650372115,24.091321753830798
2023-11-23,24,Zhari,Female,19,Female,51,None,Minor,Rainy,11.601687464604925,Working,Medium,Primary,Theft,Afternoon,Thursday,November,Winter,Child,Adult,Wet,75.31141866381557,5.028791464322846
2020-09-09,4,Zhari,Male,19,Male,34,Gun,None,Clear,13.853783736387275,Working,High,None,Kill,Night,Wednesday,September,Spring,Child,Senior,Wet,70.19690673051738,33.024820986830186
2021-02-26,11,Maruf,Female,51,Female,20,Knife,Fatal,Rainy,29.0014716261447,Shopping,Medium,Secondary,Theft,Morning,Friday,February,Summer,Senior,Adult,Dry,50.844349496097486,14.419302475211238
2023-10-04,3,Nesh,Female,27,Male,19,Knife,Minor,Rainy,28.298559935858293,Working,Medium,Primary,Theft,Afternoon,Wednesday,October,Spring,Adult,Senior,Dry,9.19917607638988,32.36905562286917
2021-09-05,1,Zhari,Male,42,Male,95,None,Fatal,Clear,-9.043195775866739,Walking,Low,Primary,Kill,Afternoon,Sunday,September,Summer,Adult,Child,Wet,8.131473083773477,20.802431045684312
2020-03-27,7,Maywand,Male,12,Female,100,Knife,Severe,Clear,34.68471751199389,Driving,Medium,None,Theft,Morning,Friday,March,Summer,Senior,Adult,Dry,80.37702701862818,27.440856516442548
2022-01-24,9,Maruf,Male,38,Male,63,Other,None,Rainy,38.546927941596365,Walking,Low,Secondary,Kill,Morning,Monday,January,Summer,Child,Senior,Wet,71.49064865155896,45.858415353670715
2020-06-15,5,Zhari,Female,88,Male,35,Knife,Minor,Snowy,5.659507654241784,Working,High,Secondary,Theft,Afternoon,Monday,June,Spring,Senior,Senior,Dry,86.85700334902185,19.94559153806049
2023-07-05,13,Center,Female,78,Male,30,Gun,Severe,Rainy,29.465102431741734,Shopping,Low,Tertiary,Kill,Night,Wednesday,July,Fall,Child,Senior,Dry,51.312000923129645,28.331949400833256
2021-04-29,4,Daman,Male,65,Male,34,Gun,Severe,Rainy,0.16297835983922582,Driving,High,Secondary,Kill,Evening,Thursday,April,Summer,Senior,Teen,Wet,2.321531678024824,22.83567653199291
2023-10-20,9,Zhari,Female,2,Male,51,None,Minor,Snowy,23.006184565283327,Driving,High,Secondary,Theft,Morning,Friday,October,Fall,Child,Child,Dry,84.09403750883784,80.74693123115483
2022-06-09,18,Panjwayi,Male,69,Female,70,Knife,Minor,Rainy,31.038351557729975,Shopping,Medium,Tertiary,Kill,Morning,Thursday,June,Spring,Adult,Child,Wet,56.044798114892345,75.08896965376904
2020-12-15,7,Kharkrez,Female,30,Female,74,Gun,None,Rainy,31.475956012409753,Shopping,Medium,Tertiary,Theft,Afternoon,Tuesday,December,Fall,Teen,Teen,Dry,65.58339660013726,49.73302698555976
2023-01-03,18,Shah Wali Kot,Female,43,Female,19,Other,None,Rainy,14.779516268984374,Working,High,None,Theft,Night,Tuesday,January,Fall,Child,Child,Wet,59.972389982569354,92.23221974648041
2020-10-02,22,Kharkrez,Female,95,Male,63,None,Severe,Snowy,34.89507046891649,Working,Medium,Tertiary,Theft,Evening,Friday,October,Summer,Child,Adult,Dry,45.96704443836599,81.22847966510966
2020-09-24,12,Maruf,Female,17,Male,96,None,Minor,Snowy,38.785113480364664,Shopping,High,Tertiary,Theft,Morning,Thursday,September,Summer,Adult,Adult,Wet,30.652288226107526,89.46787143208584
2020-04-14,7,Kharkrez,Female,26,Male,59,Other,Severe,Clear,35.79664920516979,Walking,Medium,Secondary,Kill,Morning,Tuesday,April,Fall,Teen,Senior,Wet,9.523858553768171,94.56358959144968
2020-10-25,2,Kharkrez,Female,18,Male,41,Gun,Fatal,Cloudy,28.469906692854025,Shopping,Medium,Tertiary,Theft,Night,Sunday,October,Winter,Teen,Child,Wet,10.470635546299945,28.22948101145083
2023-10-26,12,Reag,Male,22,Female,13,None,Severe,Snowy,24.693463087527235,Shopping,Low,None,Kill,Morning,Thursday,October,Summer,Teen,Child,Dry,31.60029198545782,93.8986131689881
2023-11-25,19,Center,Male,45,Male,35,Knife,Fatal,Snowy,6.670531407187035,Shopping,Low,Primary,Theft,Morning,Saturday,November,Fall,Senior,Senior,Wet,53.721130625253686,41.30483961842907
2021-03-15,13,Center,Male,80,Male,12,Gun,Minor,Snowy,27.73655837928669,Driving,Medium,None,Kill,Morning,Monday,March,Fall,Teen,Child,Dry,52.72814916574605,12.573404658982035
2021-06-25,4,Shah Wali Kot,Female,14,Female,79,Other,None,Clear,18.551590342258002,Working,Low,Primary,Kill,Morning,Friday,June,Fall,Senior,Senior,Dry,64.57157231755679,56.56222727759863
2023-02-03,2,Maywand,Male,34,Male,80,Gun,Minor,Clear,-3.4777155165282707,Driving,Low,None,Kill,Evening,Friday,February,Spring,Adult,Child,Wet,76.10415186154643,24.04058472469809
2021-12-27,8,Reag,Male,80,Male,15,Other,Minor,Clear,28.477747279723836,Shopping,Medium,None,Theft,Morning,Monday,December,Winter,Adult,Child,Dry,64.0244073305172,9.268015681388398
2022-12-28,4,Maruf,Female,85,Female,88,None,None,Snowy,21.302765183520403,Walking,Medium,Secondary,Kill,Evening,Wednesday,December,Winter,Senior,Teen,Wet,72.99573591614076,98.07108293905767
2022-06-19,12,Reag,Male,99,Female,14,Knife,None,Snowy,32.79083069571461,Shopping,High,Secondary,Kill,Evening,Sunday,June,Summer,Senior,Teen,Wet,61.59317156685352,62.61208663524685
2022-02-28,9,Nesh,Male,81,Male,44,Gun,Severe,Rainy,-0.9346468107981636,Driving,High,Primary,Kill,Night,Monday,February,Fall,Child,Teen,Wet,37.61686401355247,35.00110696627158
2020-12-12,16,Nesh,Female,66,Male,39,Gun,Severe,Snowy,38.0256931406286,Driving,High,Secondary,Theft,Afternoon,Saturday,December,Winter,Child,Senior,Wet,16.960640508113922,21.244882631446472
2021-12-25,5,Kharkrez,Female,75,Female,51,None,Severe,Cloudy,-6.073392304295751,Driving,High,Tertiary,Kill,Night,Saturday,December,Spring,Child,Senior,Wet,47.76411411101969,28.05035472539451
2021-03-13,2,Reag,Female,25,Male,65,Other,Minor,Rainy,-7.349822853059415,Driving,Low,Tertiary,Kill,Morning,Saturday,March,Fall,Teen,Senior,Dry,81.17120111495963,40.59657833027003
2020-08-18,11,Daman,Male,85,Male,32,Knife,Severe,Snowy,36.14817035301977,Walking,Medium,Primary,Theft,Evening,Tuesday,August,Spring,Teen,Child,Dry,58.59563696495251,22.72030544603263
2023-06-20,13,Maruf,Male,25,Male,53,Knife,Severe,Rainy,2.3948372398514532,Shopping,High,Tertiary,Kill,Evening,Tuesday,June,Summer,Senior,Adult,Dry,94.55162057678928,79.00789316730025
2022-12-17,14,Shah Wali Kot,Female,39,Female,21,Other,Minor,Snowy,7.475073598340785,Walking,Medium,Primary,Theft,Morning,Saturday,December,Summer,Child,Adult,Dry,89.86582525980546,17.776542728486877
2022-01-23,22,Daman,Male,23,Male,23,Knife,Minor,Snowy,21.86932722362642,Working,High,Primary,Kill,Afternoon,Sunday,January,Summer,Adult,Teen,Wet,5.390495219449798,8.190925075597766
2021-02-08,16,Panjwayi,Male,46,Male,99,Knife,Fatal,Rainy,-4.064109407243157,Driving,Low,None,Kill,Evening,Monday,February,Winter,Child,Child,Wet,20.042616882589105,10.57770189270455
2020-03-01,17,Kharkrez,Male,83,Female,54,Knife,None,Clear,21.084342616464966,Working,High,Tertiary,Kill,Night,Sunday,March,Spring,Senior,Teen,Dry,8.620919101757563,49.460624957274824
2022-03-30,11,Panjwayi,Female,55,Male,26,None,Minor,Snowy,29.925751909499617,Working,High,Tertiary,Theft,Morning,Wednesday,March,Spring,Child,Teen,Wet,15.57929910522069,81.33658052878378
2022-12-19,7,Spin Boldak,Male,78,Female,44,None,None,Cloudy,19.436845887897867,Shopping,Medium,Primary,Kill,Morning,Monday,December,Summer,Teen,Adult,Dry,52.77252361482818,18.06351699538814
2020-11-09,21,Maruf,Male,37,Female,46,Knife,None,Cloudy,5.819507007660672,Walking,Medium,None,Theft,Morning,Monday,November,Fall,Adult,Senior,Dry,75.92714991505387,0.49415935008353395
2022-08-22,5,Reag,Female,10,Female,33,None,Severe,Rainy,19.727728451777107,Working,Low,Tertiary,Theft,Morning,Monday,August,Spring,Adult,Teen,Wet,16.1588276586872,49.69927755186496
2021-05-19,3,Daman,Female,67,Female,44,Knife,Minor,Cloudy,1.437685382825519,Shopping,Medium,Primary,Kill,Night,Wednesday,May,Fall,Child,Child,Wet,36.06257413212744,17.09340798744654
2021-08-19,3,Daman,Female,33,Male,91,Gun,Minor,Cloudy,21.19302958105405,Driving,Medium,Secondary,Kill,Night,Thursday,August,Summer,Teen,Adult,Dry,16.106781876277875,87.07641098319147
2020-06-03,15,Daman,Female,3,Female,45,Knife,Severe,Snowy,15.20537962117971,Shopping,Medium,Tertiary,Kill,Night,Wednesday,June,Fall,Teen,Teen,Dry,71.13924509668747,26.87759485019039
2021-07-16,10,Center,Male,92,Female,77,Gun,Fatal,Clear,1.481940298271942,Working,High,Secondary,Theft,Afternoon,Friday,July,Winter,Senior,Senior,Wet,9.000521208692591,24.335054843191617
2020-10-10,19,Maywand,Male,17,Female,15,Knife,Severe,Rainy,12.449801011296376,Working,Medium,Primary,Theft,Evening,Saturday,October,Winter,Adult,Child,Dry,30.880589953415473,23.274057298120276
2020-11-03,10,Shah Wali Kot,Female,39,Female,73,Other,None,Cloudy,25.82013036521724,Driving,High,Secondary,Theft,Morning,Tuesday,November,Spring,Adult,Senior,Wet,38.29213780773223,30.858555548542334
2021-03-26,16,Kharkrez,Female,71,Male,93,None,Minor,Snowy,2.630213766333288,Working,High,Primary,Kill,Evening,Friday,March,Summer,Adult,Senior,Wet,84.38338607442817,2.470803004748112
2020-01-29,13,Panjwayi,Male,22,Female,21,Knife,None,Snowy,37.79171922703126,Driving,Low,Secondary,Theft,Morning,Wednesday,January,Winter,Teen,Child,Dry,12.811274471728984,46.41741234569392
2022-06-29,6,Panjwayi,Female,77,Female,67,Gun,Fatal,Clear,-9.914410963925476,Shopping,Low,Secondary,Kill,Morning,Wednesday,June,Summer,Child,Teen,Dry,84.44458979608423,62.09765901915804
2020-06-17,3,Spin Boldak,Female,69,Female,81,Knife,Minor,Cloudy,-0.06711665059927796,Driving,Medium,Secondary,Kill,Afternoon,Wednesday,June,Summer,Adult,Senior,Wet,25.38576662167885,22.165896237594552
2021-06-21,9,Panjwayi,Female,45,Female,73,Other,Minor,Rainy,-9.143174694871355,Working,Low,Tertiary,Kill,Evening,Monday,June,Winter,Child,Child,Wet,59.107500986524265,67.92253735683342
2023-02-16,24,Nesh,Male,44,Female,26,None,None,Snowy,36.95525221144386,Walking,Low,Primary,Theft,Afternoon,Thursday,February,Fall,Teen,Teen,Dry,35.18329009913456,4.819523140421545
2022-04-19,2,Maywand,Female,79,Male,19,None,Severe,Rainy,11.253166518099437,Shopping,Medium,None,Kill,Afternoon,Tuesday,April,Spring,Senior,Child,Dry,8.46635598494646,70.07429361623845
2021-01-31,17,Shah Wali Kot,Female,85,Male,19,Gun,Severe,Clear,16.09171669833173,Working,Medium,Primary,Theft,Morning,Sunday,January,Summer,Teen,Child,Dry,83.70654275361774,71.31177447507537
2022-12-07,1,Nesh,Female,9,Female,53,Gun,None,Rainy,11.008432447257459,Driving,High,Primary,Kill,Afternoon,Wednesday,December,Fall,Adult,Senior,Dry,14.75590772968639,5.494830737517786
2020-03-25,10,Panjwayi,Female,73,Female,42,None,Fatal,Rainy,12.703248024920068,Working,Medium,None,Kill,Night,Wednesday,March,Spring,Teen,Child,Dry,39.78577116233845,58.707575418592754
2021-09-11,24,Maywand,Female,75,Male,56,Knife,Severe,Clear,-1.2376545983077882,Driving,Low,Secondary,Theft,Evening,Saturday,September,Fall,Adult,Adult,Dry,68.04242157006124,10.469858970060642
2020-03-03,18,Shah Wali Kot,Male,25,Female,41,Other,None,Rainy,23.189586393304907,Walking,High,Tertiary,Theft,Night,Tuesday,March,Winter,Adult,Adult,Dry,98.75153131664607,31.171682988246918
2023-12-31,4,Arghistan,Female,23,Male,68,None,Severe,Rainy,33.656835393424686,Working,Medium,None,Kill,Evening,Sunday,December,Winter,Teen,Teen,Dry,18.130380775680454,74.59460259562809
2023-04-27,15,Maruf,Male,48,Female,71,Knife,None,Cloudy,4.219742510343364,Walking,Medium,None,Theft,Night,Thursday,April,Spring,Child,Child,Dry,24.16649079457992,17.66316345688236
2020-03-14,4,Kharkrez,Male,20,Female,65,None,None,Clear,31.07135548104467,Walking,High,Tertiary,Theft,Afternoon,Saturday,March,Summer,Child,Adult,Wet,76.92769341315484,86.48290627835664
2023-11-27,19,Nesh,Male,13,Male,70,Knife,Severe,Cloudy,22.61909459992919,Shopping,Low,None,Theft,Evening,Monday,November,Winter,Senior,Teen,Wet,46.062167685744946,70.61642424488322
2020-10-09,13,Kharkrez,Male,88,Male,54,Gun,None,Cloudy,36.737051325190684,Driving,Medium,Primary,Kill,Evening,Friday,October,Summer,Teen,Child,Wet,0.15043893778580175,92.37936754072071
2021-04-18,14,Center,Male,1,Male,96,Other,Severe,Clear,36.551749125382436,Shopping,Medium,Primary,Theft,Morning,Sunday,April,Winter,Teen,Child,Dry,14.38760058432431,27.86371559360137
2023-01-22,22,Nesh,Male,57,Male,30,Gun,Minor,Rainy,17.385338211750206,Shopping,High,Secondary,Theft,Night,Sunday,January,Fall,Senior,Child,Dry,97.68985478074562,26.067062012764787
2020-05-01,8,Center,Male,37,Female,44,Other,Minor,Rainy,-2.9513256080514436,Walking,High,Primary,Kill,Afternoon,Friday,May,Summer,Teen,Senior,Dry,20.96330424936057,17.67162805098946
2023-02-18,24,Daman,Male,81,Male,55,Gun,Severe,Rainy,2.9988831584496207,Driving,High,Secondary,Theft,Night,Saturday,February,Summer,Teen,Senior,Dry,22.93679350661577,8.114174369046589
2023-09-02,22,Arghistan,Female,66,Female,74,Other,Severe,Clear,37.489445955630586,Walking,High,Secondary,Kill,Night,Saturday,September,Summer,Teen,Teen,Dry,22.994925118994125,58.978328719107175
2021-03-27,22,Maruf,Male,54,Female,17,Gun,Fatal,Clear,1.7965263901127653,Walking,Medium,Secondary,Kill,Afternoon,Saturday,March,Spring,Child,Child,Dry,22.73376361833148,46.57234240234822
2022-10-23,18,Daman,Male,19,Female,91,Other,None,Snowy,17.511352389069966,Walking,High,Primary,Theft,Morning,Sunday,October,Fall,Teen,Senior,Wet,19.018802661585433,56.65280031946688
2022-03-10,15,Zhari,Male,44,Male,22,Other,Minor,Snowy,18.43667175969008,Driving,Low,Tertiary,Kill,Evening,Thursday,March,Spring,Senior,Teen,Wet,40.145896141041305,67.35883429414763
2021-04-15,4,Reag,Male,3,Male,11,Gun,Severe,Rainy,-4.1697632217438905,Shopping,Low,None,Kill,Afternoon,Thursday,April,Fall,Senior,Child,Wet,51.16646869854811,35.84315825131655
2021-03-15,19,Shah Wali Kot,Female,55,Male,62,None,Fatal,Snowy,16.899396510243818,Shopping,Low,None,Kill,Afternoon,Monday,March,Fall,Senior,Adult,Wet,67.03242008472017,21.10845943755534
2022-04-07,4,Spin Boldak,Male,83,Female,95,Other,Severe,Clear,17.84388164373146,Working,High,Secondary,Theft,Evening,Thursday,April,Spring,Adult,Adult,Dry,27.00353105475267,92.12607475086655
2020-10-27,23,Maruf,Male,37,Male,26,Gun,Minor,Cloudy,5.816397568288821,Shopping,Low,None,Theft,Morning,Tuesday,October,Winter,Teen,Child,Dry,93.1105829283632,27.796769287399826
2021-07-27,2,Daman,Male,54,Female,43,None,Minor,Cloudy,31.769219262842284,Shopping,Medium,None,Kill,Evening,Tuesday,July,Summer,Teen,Teen,Dry,26.519105869182635,54.108214194471586
2020-11-17,5,Zhari,Female,60,Male,100,Other,Severe,Snowy,39.50915565717078,Shopping,High,None,Theft,Afternoon,Tuesday,November,Fall,Senior,Teen,Dry,94.47350178644346,77.27647128873062
2023-10-30,9,Spin Boldak,Female,83,Female,30,Gun,Minor,Clear,26.784737932902743,Shopping,Medium,None,Kill,Afternoon,Monday,October,Fall,Teen,Adult,Dry,67.13997418346665,88.8299928620626
2022-11-04,5,Maywand,Male,27,Male,15,Other,Minor,Clear,37.555561450078656,Shopping,High,Secondary,Kill,Afternoon,Friday,November,Fall,Senior,Teen,Dry,43.66595130913634,63.656938095693704
2020-10-06,19,Kharkrez,Male,12,Female,10,Other,Severe,Snowy,20.494474977283957,Driving,High,None,Theft,Evening,Tuesday,October,Spring,Adult,Teen,Dry,89.29158796990653,32.307370923102205
2022-04-05,23,Panjwayi,Female,72,Female,82,None,None,Clear,30.07882559957978,Shopping,Medium,Tertiary,Kill,Morning,Tuesday,April,Fall,Teen,Adult,Dry,35.076935176786414,13.064945584705844
2023-06-23,17,Shah Wali Kot,Male,42,Female,24,Other,Minor,Cloudy,21.418465827657784,Driving,Medium,None,Kill,Evening,Friday,June,Summer,Senior,Senior,Wet,10.979694297321863,23.12407313164977
