date,hour_of_day,location,district,area_name,victim_gender,victim_age,perpetrator_gender,perpetrator_age,weapon,injury,weather,temperature,previous_activity,economical_situation,education_level,crime_type,latitude,longitude,time_of_day,day_of_week,month,season,victim_age_group,perpetrator_age_group,weather_condition,economic_index,education_index
2023-01-04,2,Fazil Karam,Arghistan,Fazil Karam,Female,8,Female,97,Knife,Minor,Rainy,14.666321074266325,Shopping,High,None,kill,31.32627,66.2009,Night,Wednesday,January,Spring,Senior,Teen,Wet,11.80012053395998,72.57516810102372
2020-10-29,20,Kakaran,Panjwayi,Kakaran,Female,53,Female,50,Other,None,Rainy,-3.1365405605869165,Shopping,High,Primary,Theft,31.50702,65.431005,Afternoon,Thursday,October,Winter,Senior,Adult,Wet,53.84727860413189,12.142175374525465
2022-05-18,12,Choka Zai,Maywand,Choka Zai,Male,13,Female,88,Other,Severe,Snowy,-2.6564786728109766,Walking,High,Tertiary,kill,31.52826,64.8964,Evening,Wednesday,May,Winter,Teen,Adult,Dry,37.67519657785957,7.03568840250044
2023-07-11,22,Haji Mohammad Hewaz Khawari,Zhar,Haji Mohammad Hewaz Khawari,Female,39,Female,51,Gun,Fatal,Clear,3.6924961807084085,Walking,High,Secondary,kill,31.54649,65.40363,Night,Tuesday,July,Spring,Adult,Teen,Dry,21.019301486831367,2.4961269665237484
2021-10-03,8,Langar,Arghandab,Langar,Male,95,Male,58,None,Fatal,Clear,5.87742778903638,Walking,Low,Tertiary,Theft,31.66075,65.66568,Evening,Sunday,October,Fall,Child,Teen,Dry,59.15210684081019,21.92168709192647
2021-11-16,16,Nakhuni,Panjwayi,Nakhuni,Male,53,Female,72,Knife,Severe,Rainy,27.887096162764507,Shopping,Low,None,Theft,31.50739,65.56939,Night,Tuesday,November,Winter,Child,Adult,Wet,22.88777995193011,90.80809338371772
2022-12-07,1,Payianda Kalay,Arghistan,Payianda Kalay,Female,11,Male,62,None,Minor,Rainy,33.472633094482084,Shopping,Low,Tertiary,Theft,31.78426,66.74429,Morning,Wednesday,December,Winter,Child,Child,Wet,28.891298325141346,3.0500006897294707
2021-08-08,15,Shair Ahmad,Arghandab,Shair Ahmad,Male,17,Female,72,Gun,None,Snowy,11.443985570604124,Shopping,High,Tertiary,Theft,31.63167,65.58224,Evening,Sunday,August,Fall,Teen,Child,Wet,71.5510344434152,77.05629772823224
2020-05-21,2,Jelawar,Arghandab,Jelawar,Female,81,Male,53,None,None,Clear,5.312184523684259,Working,High,None,Theft,31.70137,65.6386,Evening,Thursday,May,Winter,Teen,Child,Dry,90.43816958788805,0.746344688010181
2022-03-13,16,Zarif,Maywand,Zarif,Female,87,Female,35,Other,Severe,Clear,8.163571057728088,Working,Low,Secondary,kill,31.62366,65.0431,Night,Sunday,March,Winter,Teen,Adult,Wet,56.53197762775816,23.97292538626612
2020-06-01,4,Malmand,Ghorak,Malmand,Female,64,Female,71,Knife,Severe,Rainy,-9.585262539516545,Shopping,Low,Primary,Theft,31.98997,64.98376,Night,Monday,June,Summer,Child,Senior,Dry,31.0883300209572,9.493858479134754
2023-04-03,24,Baz Mohammad Khan Kalay,Shah Wali Kot,Baz Mohammad Khan Kalay,Female,90,Female,62,None,Minor,Snowy,30.82344352613716,Shopping,Low,Primary,kill,31.64663,65.94916,Evening,Monday,April,Summer,Adult,Child,Dry,42.36638493654786,94.62907340047252
2023-09-11,16,Tara Khail,Maywand,Tara Khail,Female,9,Male,57,Gun,Minor,Cloudy,2.9198678445981265,Working,Low,Secondary,Theft,31.53874,64.97789,Night,Monday,September,Summer,Adult,Adult,Dry,76.29439706111711,19.66300510621585
2023-03-15,14,Miyanji Kalay,Daman,Miyanji Kalay,Female,93,Male,12,Other,Fatal,Cloudy,28.806993904097403,Shopping,Low,None,kill,31.68413,66.09146,Evening,Wednesday,March,Spring,Teen,Senior,Dry,76.89083555799168,29.670910787849337
2020-07-08,23,Fazil Karam,Arghistan,Fazil Karam,Female,100,Male,2,None,Minor,Rainy,4.111066677418982,Working,High,Secondary,Theft,31.32627,66.2009,Morning,Wednesday,July,Spring,Teen,Child,Dry,6.825409208777911,71.56706108674351
2024-01-01,18,Kandahar Plastic Market,Center,Kandahar Plastic Market,Male,74,Male,6,Gun,Minor,Snowy,29.267234225639072,Driving,Low,Primary,Theft,31.61,65.71,Evening,Monday,January,Spring,Senior,Teen,Dry,21.674155628975367,13.910630048048844
2023-11-26,13,Akhund Zada Sahib,Shah Wali Kot,Akhund Zada Sahib,Male,76,Female,47,Knife,Minor,Rainy,11.596187592664869,Working,High,None,kill,31.7031,66.167,Afternoon,Sunday,November,Winter,Adult,Adult,Wet,81.29495971567658,52.19788135473771
2021-10-31,2,Tootak Junobi,Ghorak,Tootak Junobi,Male,48,Male,23,Gun,Minor,Snowy,1.946624603323352,Walking,Medium,None,Theft,31.98191,64.94008,Afternoon,Sunday,October,Fall,Adult,Senior,Wet,41.67694566636387,21.091082603777945
2021-06-15,8,Loy Kalay,Arghistan,Loy Kalay,Male,69,Male,45,None,Fatal,Cloudy,-7.13070909491659,Walking,Low,Secondary,Theft,31.36665,66.28148,Morning,Tuesday,June,Spring,Senior,Teen,Wet,65.84605132762158,10.345627812359925
2022-12-03,7,Malmand,Ghorak,Malmand,Male,47,Female,82,Knife,None,Snowy,7.627600833535151,Walking,High,Tertiary,kill,31.98997,64.98376,Afternoon,Saturday,December,Summer,Child,Senior,Dry,28.80949698222541,73.54647519190263
2021-11-16,16,Barik Zai Jonobi,Zhar,Barik Zai Jonobi,Female,65,Male,15,None,Minor,Snowy,33.070525864960665,Driving,Low,Primary,kill,31.50293,65.27576,Night,Tuesday,November,Summer,Child,Senior,Wet,42.46388657584651,53.37194567340112
2022-04-30,8,Dahi Ghaowjak,Zhar,Dahi Ghaowjak,Female,19,Male,26,Other,Severe,Snowy,28.24029823693551,Driving,Low,None,Theft,31.5376,65.36491,Night,Saturday,April,Summer,Teen,Senior,Dry,42.90875780173376,75.55246264871197
2022-11-09,20,Baba Ali,Arghistan,Baba Ali,Female,12,Male,3,Gun,None,Rainy,11.134332964441597,Shopping,Medium,Secondary,Theft,31.38975,66.2052,Evening,Wednesday,November,Winter,Senior,Child,Dry,16.337578457249414,56.75526971123005
2020-05-31,18,Jab Zar,Arghandab,Jab Zar,Male,90,Female,30,Knife,Fatal,Rainy,37.27502919871871,Shopping,High,Primary,kill,31.68704,65.66904,Night,Sunday,May,Spring,Teen,Teen,Wet,40.64788627930085,28.01374365359305
2021-10-21,3,Koriz Kalay,Maywand,Koriz Kalay,Female,54,Female,13,Other,None,Cloudy,10.038935627949584,Shopping,High,Primary,Theft,31.54684,64.97257,Evening,Thursday,October,Summer,Teen,Senior,Dry,84.71702577400472,54.67709226555597
2021-03-10,6,Nagahan,Arghandab,Nagahan,Female,80,Female,95,Other,Fatal,Snowy,7.996467714897008,Shopping,Medium,Secondary,Theft,31.64312,65.58211,Afternoon,Wednesday,March,Winter,Senior,Teen,Dry,66.25236236531218,9.077701468911092
2023-08-23,22,Khowja Malik Sufla,Arghandab,Khowja Malik Sufla,Female,2,Male,97,Gun,Minor,Snowy,-0.7911139210957732,Working,Medium,Secondary,Theft,31.75891,65.74816,Evening,Wednesday,August,Fall,Child,Teen,Wet,98.68628309293935,14.513339174559103
2023-04-30,12,Warghar Kalay,Maruf,Warghar Kalay,Female,67,Female,54,Knife,None,Rainy,-2.8026753793575914,Walking,High,Tertiary,kill,31.58601,67.39402,Afternoon,Sunday,April,Winter,Adult,Teen,Wet,93.63342722129809,24.073782476985873
2020-04-11,5,Tajaka,Maywand,Tajaka,Female,83,Female,88,Other,None,Clear,-7.90199783080214,Driving,High,None,kill,31.5708,64.89459,Evening,Saturday,April,Summer,Child,Adult,Wet,85.88674614044128,11.388467004400127
2022-11-14,2,Kandahar Fruit Market,Center,Kandahar Fruit Market,Female,31,Male,91,Knife,None,Clear,7.842586845871988,Shopping,Medium,Tertiary,Theft,31.611,65.71,Afternoon,Monday,November,Summer,Child,Senior,Wet,44.71324081860065,76.93514053340091
2020-04-23,23,Ghulam Mohammad Kalay,Kharkrez,Ghulam Mohammad Kalay,Female,81,Female,78,Gun,Severe,Cloudy,37.67281319237737,Working,High,Tertiary,kill,31.96058,65.63709,Afternoon,Thursday,April,Summer,Senior,Teen,Dry,84.96199419487954,6.032013624525101
2023-09-22,5,Chawdaily Pote,Spin Boldak,Chawdaily Pote,Female,17,Female,53,None,Severe,Cloudy,8.604007476548539,Driving,Medium,Tertiary,kill,30.97383,66.40704,Night,Friday,September,Winter,Adult,Teen,Dry,5.016504296530577,91.07265756109234
2022-07-23,21,Noor Mohammad Khan Kalacha,Arghandab,Noor Mohammad Khan Kalacha,Male,76,Male,36,Gun,Fatal,Rainy,14.433254193508567,Driving,Low,Secondary,Theft,31.68594,65.63881,Night,Saturday,July,Spring,Adult,Adult,Wet,61.414361429380605,77.7766932952042
2020-12-16,20,Nayib Kheil,Panjwayi,Nayib Kheil,Female,62,Female,83,Gun,Fatal,Clear,29.06430414264367,Shopping,High,None,kill,31.46001,65.30387,Evening,Wednesday,December,Summer,Adult,Teen,Dry,48.214994679631815,25.964333821918107
2020-12-29,14,Beash Khala,Spin Boldak,Beash Khala,Male,59,Male,60,None,None,Clear,32.897630713413676,Shopping,High,Tertiary,kill,31.18864,66.61099,Morning,Tuesday,December,Fall,Teen,Teen,Wet,77.76283514942523,25.51758546913031
2020-02-10,13,Payianda Kalay,Arghistan,Payianda Kalay,Female,68,Female,78,Gun,Minor,Snowy,31.167639880171087,Shopping,High,None,kill,31.78426,66.74429,Evening,Monday,February,Fall,Adult,Child,Dry,38.47720767551412,98.34684026600982
2023-04-15,7,Rab Kalay Akhund,Maruf,Rab Kalay Akhund,Male,70,Female,49,Other,Minor,Cloudy,39.829095290062774,Walking,Medium,Primary,kill,31.50819,67.47925,Night,Saturday,April,Winter,Child,Senior,Dry,74.61204650965163,69.9136259505762
2020-11-24,15,Rab Kalay Akhund,Maruf,Rab Kalay Akhund,Female,88,Female,2,Gun,Severe,Rainy,-6.653512562280297,Walking,Low,None,kill,31.50819,67.47925,Morning,Tuesday,November,Fall,Child,Adult,Dry,6.12969704776466,10.969683677816288
2020-10-24,2,Haji Mohammad Fazel Mohammad Kalay,Spin Boldak,Haji Mohammad Fazel Mohammad Kalay,Male,45,Male,39,None,Minor,Rainy,31.00289916560864,Shopping,Low,Tertiary,kill,31.06793,66.41506,Afternoon,Saturday,October,Summer,Child,Child,Dry,69.08806937336837,33.640875320103156
2023-06-24,19,Payianda Kalay,Arghistan,Payianda Kalay,Male,59,Female,2,None,Fatal,Rainy,12.625097660601988,Walking,Low,Secondary,Theft,31.78426,66.74429,Evening,Saturday,June,Summer,Senior,Child,Dry,43.87445264849982,48.136258040077905
2022-09-24,18,Ghondi,Zhar,Ghondi,Female,69,Male,74,Other,Minor,Clear,5.666497354318226,Driving,Medium,None,kill,31.53129,65.2993,Evening,Saturday,September,Spring,Child,Senior,Dry,62.92486437170323,19.721196412083952
2020-06-08,22,Kumana Karaiz,Daman,Kumana Karaiz,Male,52,Female,4,Gun,None,Rainy,17.71036671117609,Walking,Low,None,kill,31.70117,66.01724,Night,Monday,June,Fall,Senior,Child,Dry,85.74244002888871,47.69318839626988
2020-04-27,17,Rab Kalay Akhund,Maruf,Rab Kalay Akhund,Female,26,Female,19,None,Severe,Cloudy,36.465782699850195,Walking,High,Primary,Theft,31.50819,67.47925,Evening,Monday,April,Winter,Teen,Senior,Dry,28.031543788462944,2.9027204191623412
2023-09-20,23,Malmona Ya Mehran,Ghorak,Malmona Ya Mehran,Male,26,Male,76,Gun,Minor,Snowy,-8.505217049424171,Walking,Low,Primary,kill,32.01042,64.98311,Afternoon,Wednesday,September,Winter,Adult,Adult,Wet,82.71367311386648,21.547805876727033
2022-12-18,11,Haji Mohammad Khan,Spin Boldak,Haji Mohammad Khan,Male,31,Female,9,Knife,Minor,Clear,-9.229097024955182,Driving,Medium,Primary,Theft,31.11063,66.04825,Evening,Sunday,December,Winter,Child,Teen,Dry,73.82109846591611,87.1538783707463
2020-01-23,4,Mandisyar,Daman,Mandisyar,Male,54,Male,100,Other,None,Cloudy,4.823479933027905,Driving,High,Primary,kill,31.54531,65.8548,Afternoon,Thursday,January,Spring,Senior,Child,Wet,26.41381868122966,28.034641203328327
2020-03-30,13,Shor Ab,Ghorak,Shor Ab,Male,53,Male,81,Knife,Fatal,Rainy,32.1320536290733,Driving,High,Tertiary,Theft,32.00242,64.91901,Night,Monday,March,Summer,Teen,Teen,Wet,80.8899802647105,55.53906493705857
2023-05-22,20,Poul Tarank,Daman,Poul Tarank,Female,61,Female,53,Knife,Severe,Clear,7.1028569396161245,Shopping,Low,None,Theft,31.55792,65.84438,Evening,Monday,May,Spring,Child,Teen,Wet,6.062810028445009,69.64765966035608
2020-07-24,22,Malmand,Ghorak,Malmand,Male,26,Female,32,Knife,Severe,Clear,14.752906036261834,Working,High,Tertiary,Theft,31.98997,64.98376,Afternoon,Friday,July,Fall,Child,Adult,Wet,45.198582493100616,5.453782712674671
2020-09-30,9,Biyabani Kalay,Shah Wali Kot,Biyabani Kalay,Female,95,Female,94,Knife,Severe,Rainy,1.7770973411645947,Driving,Medium,Tertiary,Theft,31.62404,66.15417,Morning,Wednesday,September,Spring,Teen,Senior,Wet,80.44928136407663,74.5102591101118
2020-02-17,3,Abdul Hakim Kalacha,Zhar,Abdul Hakim Kalacha,Male,13,Male,9,None,Severe,Cloudy,14.304142981680194,Working,Low,Tertiary,Theft,31.61799,65.53494,Night,Monday,February,Winter,Teen,Child,Wet,35.44690835300782,2.2243242852724165
2022-05-14,13,Haji Naserullah Khan,Zhar,Haji Naserullah Khan,Female,14,Male,69,Knife,None,Clear,-7.550382765223798,Shopping,High,Primary,Theft,31.53774,65.37531,Night,Saturday,May,Summer,Child,Adult,Dry,26.87430758315964,25.822538409083506
2023-10-03,18,Shewon Hulya,Arghandab,Shewon Hulya,Female,98,Female,9,Gun,Severe,Snowy,-4.729368802830466,Driving,High,Tertiary,Theft,31.73886,65.70289,Night,Tuesday,October,Fall,Teen,Child,Wet,81.08004296626241,58.93439894975279
2021-09-12,15,Malmona Ya Mehran,Ghorak,Malmona Ya Mehran,Male,68,Male,3,Other,Minor,Rainy,11.113479579144439,Driving,High,Tertiary,kill,32.01042,64.98311,Morning,Sunday,September,Summer,Teen,Senior,Dry,99.80079497018843,75.58517625685356
2023-07-31,23,Bahadur,Panjwayi,Bahadur,Female,21,Male,65,Gun,Fatal,Rainy,36.17709138693182,Shopping,High,Tertiary,Theft,31.50263,65.49707,Evening,Monday,July,Winter,Teen,Teen,Dry,5.639565801405211,76.67291350302328
2020-07-09,24,Warghar Kalay,Maruf,Warghar Kalay,Male,76,Male,58,Other,None,Cloudy,37.74639466527832,Walking,Medium,Primary,kill,31.58601,67.39402,Night,Thursday,July,Summer,Senior,Child,Dry,89.05158188073734,39.237063200963696
2023-12-24,24,Patkay Sufla,Arghistan,Patkay Sufla,Female,83,Male,27,Gun,Minor,Snowy,18.585400493780295,Working,Medium,Secondary,kill,31.36703,66.08718,Afternoon,Sunday,December,Winter,Adult,Adult,Wet,76.02099730871518,30.41663778883773
2020-11-27,1,Ahzam Kalay,Shah Wali Kot,Ahzam Kalay,Male,53,Female,4,Other,Fatal,Snowy,31.94850716588465,Walking,High,Tertiary,Theft,31.64422,65.94175,Afternoon,Friday,November,Winter,Adult,Child,Dry,65.2251579307883,0.20316154852055845
2023-04-17,12,Haji Shah Mohammad Darman,Spin Boldak,Haji Shah Mohammad Darman,Male,72,Male,35,Other,None,Rainy,34.272748180269126,Working,Low,Secondary,kill,31.04877,66.14394,Evening,Monday,April,Fall,Teen,Senior,Wet,74.4308089160276,81.71334955364395
2023-11-27,19,Tootak Shamaly,Ghorak,Tootak Shamaly,Female,18,Female,7,None,None,Rainy,20.42787584736182,Driving,Low,Secondary,Theft,31.99964,64.93322,Night,Monday,November,Spring,Teen,Teen,Wet,83.23773827529142,63.114361228738524
2021-06-07,22,Azmat Kalay,Kharkrez,Azmat Kalay,Male,65,Female,79,Knife,Minor,Snowy,1.0380733522342673,Driving,Low,Secondary,kill,32.14261,65.52635,Afternoon,Monday,June,Spring,Child,Child,Wet,56.45939299725673,46.98286145514646
2020-08-18,6,Rab Kalay Akhund,Maruf,Rab Kalay Akhund,Male,88,Female,46,Other,Severe,Clear,34.92829114617061,Working,High,Secondary,kill,31.50819,67.47925,Morning,Tuesday,August,Spring,Senior,Senior,Dry,49.265602930339206,24.32682767591192
2021-05-17,17,Ahzam Kalay,Shah Wali Kot,Ahzam Kalay,Male,45,Female,13,Other,Severe,Clear,39.26531891038532,Shopping,Medium,Secondary,kill,31.64422,65.94175,Evening,Monday,May,Spring,Senior,Adult,Dry,53.19302867289708,66.03352743818336
2023-10-09,22,Shor Ab,Ghorak,Shor Ab,Female,23,Male,35,Gun,Minor,Rainy,35.518791942675605,Working,Medium,Tertiary,kill,32.00242,64.91901,Evening,Monday,October,Winter,Child,Child,Wet,85.93532535405288,48.388719799914625
2022-09-07,19,Abdul Qadir Isahq Ghat Kalay,Maruf,Abdul Qadir Isahq Ghat Kalay,Female,82,Male,16,None,Fatal,Cloudy,17.30946585195361,Shopping,Medium,Primary,kill,31.51428,67.46256,Afternoon,Wednesday,September,Summer,Teen,Senior,Wet,58.19513822305393,98.10606972714285
2022-11-27,5,Sang Riz,Kharkrez,Sang Riz,Male,29,Male,89,None,Severe,Clear,29.540462080049046,Shopping,High,Secondary,Theft,31.93868,65.41296,Afternoon,Sunday,November,Spring,Adult,Senior,Dry,97.13684904613875,33.60547348212941
2020-08-05,21,Haji Zarif Wa Haji Ibrahim,Zhar,Haji Zarif Wa Haji Ibrahim,Female,36,Male,27,Gun,None,Clear,-1.4461859063548594,Driving,High,None,Theft,31.54586,65.33481,Afternoon,Wednesday,August,Summer,Adult,Adult,Dry,15.42804538636462,60.33633929785057
2023-07-27,10,Abdul Hakim Kalay Dad Mohammad Kalay,Spin Boldak,Abdul Hakim Kalay Dad Mohammad Kalay,Male,96,Male,96,Gun,Severe,Cloudy,6.228808564636594,Working,High,Tertiary,kill,31.09409,66.62089,Afternoon,Thursday,July,Summer,Senior,Adult,Dry,33.02503002142853,26.808320086763427
2023-08-17,19,Mansor Abad,Shah Wali Kot,Mansor Abad,Male,25,Male,55,Other,None,Clear,18.829121323021855,Working,High,Primary,Theft,31.77833,65.80112,Evening,Thursday,August,Summer,Teen,Adult,Wet,72.262401885135,51.59297959850615
2020-03-29,10,Tariq Square,Center,Tariq Square,Male,86,Male,2,Other,None,Snowy,-6.407401025987626,Walking,Low,Tertiary,Theft,31.618,65.697,Night,Sunday,March,Spring,Adult,Teen,Dry,11.770176037688284,19.60095791414339
2020-03-03,8,Shutur Gardan,Kharkrez,Shutur Gardan,Male,25,Male,77,Knife,Severe,Cloudy,34.12459897911645,Driving,Medium,None,Theft,32.04817,65.49859,Morning,Tuesday,March,Winter,Adult,Adult,Dry,81.29096291008716,86.4452986480066
2023-05-07,23,Jow Kari,Maywand,Jow Kari,Male,64,Male,72,Knife,Severe,Cloudy,3.8523830615282346,Shopping,High,Secondary,kill,31.51765,65.15115,Morning,Sunday,May,Spring,Senior,Teen,Wet,85.58639263809604,84.65238562685691
2021-04-18,17,Biyabani Kalay,Shah Wali Kot,Biyabani Kalay,Male,76,Male,51,Knife,None,Clear,23.83103940897029,Walking,High,Primary,kill,31.62404,66.15417,Evening,Sunday,April,Winter,Senior,Adult,Dry,86.15225176024636,62.75251539028216
2021-05-15,11,Shams Kalay,Kharkrez,Shams Kalay,Female,88,Female,14,Other,Severe,Snowy,6.331830889980566,Working,Medium,Secondary,kill,31.96856,65.62621,Afternoon,Saturday,May,Winter,Adult,Child,Wet,98.7199730227834,99.57250754274307
2021-02-14,9,Galgari Matroka,Spin Boldak,Galgari Matroka,Female,100,Female,36,Knife,Fatal,Cloudy,-5.376899626084988,Working,High,Tertiary,Theft,31.26813,66.37005,Morning,Sunday,February,Winter,Adult,Senior,Dry,25.946282412153877,3.647115888761887
2020-04-27,21,Haji Mohammad Khan Kalay,Maywand,Haji Mohammad Khan Kalay,Female,10,Female,54,None,Minor,Rainy,38.115185497000034,Driving,High,None,kill,31.5196,65.09464,Night,Monday,April,Fall,Adult,Child,Dry,50.04943181872973,21.051559133239383
2023-06-19,5,Kadozai,Zhar,Kadozai,Female,5,Male,72,Gun,Fatal,Clear,-2.662240329765039,Walking,Low,None,kill,31.52338,65.38021,Night,Monday,June,Fall,Child,Adult,Dry,74.48387200722625,4.414573172628867
2022-01-23,5,Noor Mohammad Khan Fazel Kalay,Zhar,Noor Mohammad Khan Fazel Kalay,Male,30,Male,26,Knife,Severe,Snowy,-5.054025365386508,Shopping,High,Primary,Theft,31.604,65.49296,Evening,Sunday,January,Winter,Adult,Adult,Wet,1.2971796814373437,40.18307908258093
2020-02-26,10,Mullah Abdulrahman Akhund,Panjwayi,Mullah Abdulrahman Akhund,Female,55,Female,10,Knife,None,Cloudy,5.056252605229719,Shopping,Medium,Secondary,Theft,31.50732,65.42772,Afternoon,Wednesday,February,Winter,Child,Child,Wet,45.349498170713446,72.6466541434037
2023-12-06,2,Kandahar Citadel (Arg-e-Kandahar),Center,Kandahar Citadel (Arg-e-Kandahar),Female,66,Male,35,Other,Severe,Snowy,2.442012151781368,Working,Medium,Primary,kill,31.5067,65.8472,Afternoon,Wednesday,December,Summer,Child,Adult,Dry,9.2786944507816,74.94946005299258
2022-09-28,3,Haji Abdul Razaq Kalay,Spin Boldak,Haji Abdul Razaq Kalay,Male,18,Female,28,Gun,Severe,Rainy,37.064182009297475,Shopping,Low,None,kill,30.94238,66.3956,Morning,Wednesday,September,Spring,Senior,Senior,Dry,88.54946905451081,36.5278523213241
2022-04-11,20,Shahr-e Now Mosque,Center,Shahr-e Now Mosque,Female,55,Male,9,Knife,Fatal,Clear,37.149169704781144,Driving,Medium,Secondary,Theft,31.616,65.71,Night,Monday,April,Winter,Adult,Child,Dry,13.727788052069446,63.14105415510728
2021-03-09,16,Kandahar Women's Garden,Center,Kandahar Women's Garden,Female,39,Female,13,Knife,Fatal,Clear,23.956419316166738,Walking,Medium,Primary,Theft,31.61,65.688,Evening,Tuesday,March,Fall,Teen,Teen,Wet,31.89779188133155,72.22347617585963
2023-03-02,15,Qalat,Center,Qalat,Female,56,Female,19,None,Severe,Clear,28.43899933101587,Driving,Medium,Tertiary,Theft,31.6116,65.7074,Morning,Thursday,March,Summer,Child,Teen,Wet,46.32020196739003,91.40256585287949
2021-11-16,20,Bashar Kalay,Shah Wali Kot,Bashar Kalay,Male,2,Male,20,Knife,Severe,Cloudy,-5.583450532388564,Walking,Low,Primary,Theft,31.42243,65.95309,Afternoon,Tuesday,November,Fall,Senior,Child,Dry,79.5461759021343,97.31357284699993
2023-10-22,18,Malmona Ya Mehran,Ghorak,Malmona Ya Mehran,Female,19,Female,86,None,Minor,Rainy,10.586763856364428,Walking,Medium,None,kill,32.01042,64.98311,Night,Sunday,October,Summer,Adult,Teen,Dry,74.8445938107294,14.671405053915631
2022-11-09,16,Ghaybi Qalacha,Daman,Ghaybi Qalacha,Male,30,Female,14,Other,Severe,Clear,1.1532828451632646,Shopping,High,Secondary,Theft,31.63002,65.85702,Afternoon,Wednesday,November,Spring,Child,Adult,Dry,40.760784906414926,15.18670471355792
2023-09-12,12,Mullah Dost,Panjwayi,Mullah Dost,Male,42,Male,62,Knife,Fatal,Snowy,5.39266601928278,Working,High,None,kill,31.43123,65.49685,Evening,Tuesday,September,Fall,Teen,Child,Wet,59.55229121309452,38.734595779853066
2022-06-04,18,Zhari Square,Center,Zhari Square,Male,69,Male,33,Other,Fatal,Snowy,17.356829535881914,Working,Low,Tertiary,Theft,31.6,65.71,Morning,Saturday,June,Summer,Adult,Adult,Dry,55.455230876468306,10.84093216650498
